Zeit [s],Q_downhole [lpm]_s,Pint_downhole [MPa]
2618.409,0.007139323,2.285712
2618.609,0.007139087,2.28494
2618.809,0.007131129,2.286485
2619.009,0.007130177,2.283009
2619.209,0.007122368,2.281079
2619.409,0.007122013,2.279534
2619.609,0.007113182,2.27992
2619.809,0.007113866,2.276831
2620.009,0.00710373,2.275673
2620.209,0.007105021,2.273356
2620.409,0.007094099,2.274515
2620.609,0.007094868,2.274515
2620.809,0.007084228,2.272198
2621.009,0.007083015,2.271812
2621.209,0.007073939,2.269881
2621.409,0.007069326,2.269495
2621.609,0.007063,2.26795
2621.809,0.007053953,2.266406
2622.009,0.007051225,2.264861
2622.209,0.007037331,2.265634
2622.409,0.007038551,2.264089
2622.609,0.007020094,2.261772
2622.809,0.007025101,2.259456
2623.009,0.007003035,2.261
2623.209,0.007011141,2.259069
2623.409,0.006986944,2.255208
2623.609,0.006997108,2.255208
2623.809,0.006972531,2.254822
2624.009,0.006983465,2.251733
2624.209,0.00696028,2.251733
2624.409,0.006970693,2.250188
2624.609,0.006950389,2.249802
2624.809,0.00695918,2.24903
2625.009,0.006942731,2.248258
2625.209,0.006949189,2.247099
2625.409,0.006936879,2.243624
2625.609,0.0069408,2.243624
2625.809,0.006932162,2.240921
2626.009,0.006933879,2.238991
2626.209,0.006927736,2.238605
2626.409,0.0069281,2.238605
2626.609,0.006922702,2.23706
2626.809,0.006922974,2.235902
2627.009,0.006916238,2.234357
2627.209,0.006917893,2.23204
2627.409,0.006907713,2.234357
2627.609,0.006912184,2.231268
2627.809,0.00689677,2.229724
2628.009,0.006905203,2.228565
2628.209,0.006883407,2.227793
2628.409,0.006896395,2.224704
2628.609,0.006867974,2.224318
2628.809,0.006885398,2.223545
2629.009,0.006851127,2.221229
2629.209,0.006872118,2.221615
2629.409,0.006833753,2.220843
2629.609,0.006856764,2.219684
2629.809,0.006816796,2.21814
2630.009,0.006839904,2.21814
2630.209,0.006801145,2.214664
2630.409,0.00682234,2.214278
2630.609,0.006787455,2.211962
2630.809,0.006804992,2.213892
2631.009,0.006776005,2.211189
2631.209,0.006788767,2.208873
2631.409,0.006766724,2.206942
2631.609,0.006774391,2.205783
2631.809,0.00675921,2.203853
2632.009,0.006762266,2.204625
2632.209,0.006752849,2.203081
2632.409,0.006752464,2.201922
2632.609,0.006746991,2.20115
2632.809,0.006744716,2.200378
2633.009,0.006741072,2.20115
2633.209,0.006738478,2.196516
2633.409,0.006734691,2.197289
2633.609,0.006733055,2.194972
2633.809,0.006727629,2.193427
2634.009,0.006727719,2.189566
2634.209,0.006719832,2.191883
2634.409,0.006721826,2.189952
2634.609,0.006711359,2.188794
2634.809,0.006714923,2.188408
2635.009,0.006702362,2.186091
2635.209,0.006706792,2.185319
2635.409,0.006693052,2.183774
2635.609,0.00669746,2.184932
2635.809,0.006683663,2.18223
2636.009,0.00668717,2.180685
2636.209,0.006674421,2.178754
2636.409,0.006676309,2.178754
2636.609,0.006665489,2.177596
2636.809,0.006665315,2.175665
2637.009,0.006656919,2.174121
2637.209,0.006654595,2.173735
2637.409,0.006648649,2.172576
2637.609,0.006644419,2.169487
2637.809,0.006640514,2.168715
2638.009,0.006634891,2.169101
2638.209,0.006632291,2.166012
2638.409,0.006625921,2.164854
2638.609,0.006623781,2.166398
2638.809,0.006617271,2.16524
2639.009,0.006614878,2.162151
2639.209,0.006608614,2.162923
2639.409,0.006605614,2.161379
2639.609,0.006599627,2.156745
2639.809,0.006596138,2.157903
2640.009,0.006590061,2.156359
2640.209,0.006586668,2.156745
2640.409,0.006579772,2.154814
2640.609,0.006577419,2.154814
2640.809,0.006568742,2.153656
2641.009,0.006568519,2.152498
2641.209,0.00655704,2.150567
2641.409,0.006559941,2.150953
2641.609,0.00654478,2.149408
2641.809,0.00655148,2.147478
2642.009,0.006532087,2.144775
2642.209,0.006542787,2.144775
2642.409,0.006519062,2.142844
2642.609,0.006533436,2.142072
2642.809,0.006505776,2.139755
2643.009,0.006523058,2.139755
2643.209,0.006492309,2.137825
2643.409,0.006511419,2.138983
2643.609,0.006478775,2.137825
2643.809,0.006498528,2.135508
2644.009,0.006465409,2.134349
2644.209,0.006484616,2.135122
2644.409,0.006452507,2.132419
2644.609,0.00647008,2.130488
2644.809,0.006440462,2.130102
2645.009,0.006455423,2.12933
2645.209,0.006429634,2.127399
2645.409,0.006441167,2.126627
2645.609,0.006420367,2.124696
2645.809,0.006427755,2.123924
2646.009,0.006412865,2.122766
2646.209,0.006415517,2.120835
2646.409,0.006407166,2.120449
2646.609,0.006404693,2.120835
2646.809,0.006403148,2.118518
2647.009,0.006395418,2.118132
2647.209,0.006400543,2.116587
2647.409,0.006387736,2.113112
2647.609,0.006398977,2.112726
2647.809,0.006381617,2.114271
2648.009,0.006397985,2.110796
2648.209,0.006376938,2.110796
2648.409,0.006397122,2.108865
2648.609,0.006373527,2.107706
2648.809,0.006395973,2.106162
2649.009,0.006371173,2.105004
2649.209,0.006394218,2.105004
2649.409,0.00636965,2.103073
2649.609,0.006391666,2.103459
2649.809,0.00636875,2.103073
2650.009,0.006388282,2.10037
2650.209,0.006368324,2.099984
2650.409,0.006384165,2.098053
2650.609,0.006368204,2.097667
2650.809,0.006379444,2.094192
2651.009,0.006368168,2.094192
2651.209,0.00637422,2.09535
2651.409,0.006367892,2.091489
2651.609,0.006368511,2.092261
2651.809,0.006366954,2.091103
2652.009,0.006362217,2.088014
2652.209,0.006364841,2.086855
2652.409,0.006355143,2.086083
2652.609,0.006361007,2.085697
2652.809,0.006347046,2.084153
2653.009,0.006354959,2.084925
2653.209,0.00633771,2.08338
2653.409,0.00634634,2.08338
2653.609,0.006327021,2.079905
2653.809,0.006335005,2.080291
2654.009,0.006315005,2.079133
2654.209,0.006321041,2.077588
2654.409,0.006301803,2.073727
2654.609,0.006304806,2.073341
2654.809,0.006287665,2.071796
2655.009,0.006286882,2.07141
2655.209,0.006272863,2.069866
2655.409,0.006268067,2.074113
2655.609,0.006257689,2.071024
2655.809,0.006249276,2.067163
2656.009,0.006242493,2.067163
2656.209,0.006231433,2.065618
2656.409,0.006227638,2.064074
2656.609,0.006215343,2.064074
2656.809,0.006213546,2.062915
2657.009,0.006201623,2.062143
2657.209,0.006200693,2.062143
2657.409,0.006190621,2.05944
2657.609,0.006189569,2.058668
2657.809,0.006182411,2.05751
2658.009,0.006180586,2.056737
2658.209,0.006176803,2.052876
2658.409,0.006173997,2.053262
2658.609,0.006173401,2.052104
2658.809,0.006169807,2.050559
2659.009,0.006171677,2.051718
2659.209,0.006167732,2.048242
2659.409,0.006171059,2.04554
2659.609,0.006167231,2.044381
2659.809,0.006171002,2.044381
2660.009,0.006167568,2.042064
2660.209,0.006171045,2.043609
2660.409,0.006167936,2.04052
2660.609,0.006170855,2.038975
2660.809,0.006167572,2.039361
2661.009,0.006170223,2.04052
2661.209,0.006165824,2.038203
2661.409,0.006169031,2.036659
2661.609,0.006162201,2.0355
2661.809,0.006167196,2.033956
2662.009,0.006156386,2.032025
2662.209,0.006164594,2.032411
2662.409,0.006148245,2.03048
2662.609,0.006161025,2.028164
2662.809,0.006137873,2.026619
2663.009,0.00615621,2.026619
2663.209,0.006125611,2.024689
2663.409,0.006149825,2.024302
2663.609,0.006112067,2.02353
2663.809,0.006141607,2.022372
2664.009,0.006098072,2.023916
2664.209,0.006131447,2.020055
2664.409,0.006084599,2.017352
2664.609,0.006119513,2.020441
2664.809,0.006072548,2.015035
2665.009,0.006106184,2.013105
2665.209,0.006062597,2.014263
2665.409,0.006092027,2.012718
2665.609,0.0060549,2.010402
2665.809,0.006077766,2.009629
2666.009,0.006049238,2.008471
2666.209,0.006064099,2.010402
2666.409,0.006044952,2.006927
2666.609,0.006051641,2.005382
2666.809,0.00604129,2.004224
2667.009,0.0060408,2.002293
2667.209,0.006037556,2.003451
2667.409,0.00603175,2.001521
2667.609,0.006033335,2.001907
2667.809,0.006024464,2.000362
2668.009,0.006028578,1.99959
2668.209,0.006018808,1.998046
2668.409,0.00602357,1.996887
2668.609,0.00601463,1.99457
2668.809,0.006018788,1.99457
2669.009,0.006011832,1.994184
2669.209,0.006014748,1.99264
2669.409,0.006010404,1.991095
2669.609,0.006011873,1.991481
2669.809,0.006010404,1.98762
