Zeit [s],Q_uphole [lpm],Q_downhole [lpm],Pint_uphole [MPa],Pint_downhole [MPa],Ppacker_uphole [MPa],Pi_obs [MPa]
1202.409,0.00538,9.540408,2.23155,2.323939,3.180789,0.030307
1202.609,0.00538,9.542146,2.242361,2.323553,3.178472,0.030268
1202.809,0.00538,9.533649,2.228461,2.319306,3.178472,0.030307
1203.009,0.00538,9.541759,2.226916,2.317761,3.176928,0.030307
1203.209,0.00538,9.536546,2.225372,2.316989,3.175383,0.030268
1203.409,0.00538,9.539829,2.223827,2.313514,3.175383,0.030268
1203.609,0.00538,9.542146,2.213016,2.313128,3.175383,0.03023
1203.809,0.00538,9.531911,2.219966,2.312355,3.173066,0.030191
1204.009,0.00538,9.541566,2.218422,2.310811,3.173839,0.030268
1204.209,0.00538,9.584242,2.216877,2.309266,3.171522,0.030268
1204.409,0.00538,9.539249,2.216105,2.308108,3.169978,0.030268
1204.609,0.00538,9.542146,2.214561,2.30888,3.169978,0.030191
1204.809,0.00538,9.529787,2.212244,2.305019,3.167661,0.030268
1205.009,0.005186,9.541373,2.209927,2.303088,3.166889,0.030191
1205.209,0.00538,9.542725,2.2107,2.299613,3.166889,0.030191
1205.409,0.005186,9.53867,2.207611,2.299227,3.165344,0.030268
1205.609,0.00538,9.541953,2.215333,2.299227,3.164572,0.03023
1205.809,0.00538,9.525153,2.203749,2.297682,3.162255,0.03023
1206.009,0.00538,9.54118,2.202205,2.293821,3.163027,0.030268
1206.209,0.005186,9.547746,2.2107,2.293049,3.162255,0.030268
1206.409,0.005186,9.537125,2.199116,2.291504,3.161483,0.03023
1206.609,0.005186,9.541953,2.185988,2.289188,3.159166,0.03023
1206.809,0.005186,9.53558,2.196027,2.290346,3.158394,0.030268
1207.009,0.005186,9.540601,2.194483,2.288029,3.157622,0.030191
1207.209,0.005186,9.587138,2.182127,2.287643,3.15685,0.030191
1207.409,0.005186,9.53616,2.192166,2.283782,3.15685,0.03023
1207.609,0.005186,9.541953,2.189077,2.284168,3.152988,0.030191
1207.809,0.005186,9.578062,2.187533,2.281851,3.152216,0.03023
1208.009,0.005186,9.540408,2.18676,2.280307,3.152988,0.03023
1208.209,0.005186,9.542339,2.196027,2.277604,3.152216,0.030191
1208.409,0.005186,9.535001,2.183671,2.277218,3.149127,0.03023
1208.609,0.005186,9.541759,2.181355,2.274128,3.150672,0.03023
1208.809,0.005186,9.534615,2.17981,2.272584,3.1499,0.030268
1209.009,0.005186,9.540215,2.179038,2.271426,3.147583,0.030268
1209.209,0.005186,9.542146,2.183671,2.270267,3.147583,0.03023
1209.409,0.005186,9.532105,2.175949,2.268337,3.145266,0.030191
1209.609,0.005186,9.541566,2.17286,2.264475,3.143722,0.030268
1209.809,0.005186,9.545235,2.17286,2.263703,3.142949,0.03023
1210.009,0.005186,9.539249,2.170544,2.260614,3.142949,0.030191
1210.209,0.004993,9.542146,2.167455,2.264089,3.142177,0.030268
1210.409,0.005186,9.528629,2.167455,2.261386,3.140633,0.03023
1210.609,0.005186,9.541373,2.16591,2.256753,3.139861,0.03023
1210.809,0.005186,9.553732,2.165138,2.257139,3.139088,0.03023
1211.009,0.005186,9.538091,2.162821,2.255208,3.136772,0.030268
1211.209,0.005186,9.541953,2.157416,2.253277,3.137544,0.030191
1211.409,0.005186,9.525732,2.159732,2.254822,3.136772,0.030191
1211.609,0.005186,9.540987,2.158188,2.252119,3.135999,0.030153
1211.809,0.005186,9.669592,2.15201,2.251733,3.134455,0.03023
1212.009,0.005186,9.631551,2.155099,2.248644,3.133683,0.030191
1212.209,0.005186,9.541953,2.147377,2.247486,3.13291,0.030268
1212.409,0.005186,9.565511,2.152782,2.245555,3.132138,0.030153
1212.609,0.005186,9.540794,2.150466,2.244783,3.130594,0.030153
1212.809,0.004993,9.662447,2.148921,2.241694,3.129049,0.030191
1213.009,0.005186,9.535387,2.147377,2.239763,3.129049,0.030153
1213.209,0.005186,9.541953,2.145832,2.238605,3.128277,0.03023
1213.409,0.004993,9.528049,2.143516,2.235902,3.12596,0.030191
1213.609,0.005186,9.540215,2.142743,2.234743,3.126733,0.030191
1213.809,0.005186,9.542532,2.142743,2.233199,3.125188,0.030191
1214.009,0.005186,9.534035,2.139654,2.232426,3.122871,0.030268
1214.209,0.005186,9.541759,2.137338,2.228951,3.122871,0.03023
1214.409,0.005186,9.525153,2.136565,2.23011,3.122099,0.030153
1214.609,0.005186,9.539829,2.135021,2.23011,3.120555,0.030191
1214.809,0.005186,9.542146,2.124982,2.226248,3.120555,0.03023
1215.009,0.004993,9.532298,2.132704,2.225476,3.119783,0.030114
1215.209,0.004993,9.541566,2.130388,2.224318,3.11901,0.030153
1215.409,0.005186,9.574587,2.128843,2.222773,3.116694,0.030153
1215.609,0.004993,9.539442,2.127299,2.220456,3.114377,0.030153
1215.809,0.004993,9.542146,2.122665,2.216981,3.114377,0.03023
1216.009,0.004993,9.528822,2.12421,2.216595,3.115149,0.030191
1216.209,0.004993,9.541566,2.122665,2.216981,3.112832,0.03023
1216.409,0.004993,9.54929,2.121121,2.21312,3.112832,0.030153
1216.609,0.004993,9.553152,2.119576,2.212348,3.111288,0.030191
1216.809,0.004993,9.541953,2.128843,2.211189,3.111288,0.030191
1217.009,0.004993,9.533842,2.11726,2.209645,3.109744,0.030114
1217.209,0.004993,9.540987,2.114943,2.208873,3.108199,0.030191
1217.409,0.004993,9.534808,2.113399,2.206942,3.108971,0.030153
1217.609,0.004993,9.537318,2.111854,2.204625,3.107427,0.030153
1217.809,0.004993,9.541953,2.10336,2.204239,3.107427,0.030114
1218.009,0.004993,9.532105,2.109537,2.202308,3.10511,0.030153
1218.209,0.004993,9.540794,2.107221,2.200378,3.105882,0.030114
1218.409,0.004993,9.574393,2.105676,2.199605,3.102793,0.030153
1218.609,0.004993,9.536546,2.104904,2.197289,3.100477,0.030191
1218.809,0.004993,9.541759,2.10336,2.196516,3.102021,0.03023
1219.009,0.004993,9.528242,2.101815,2.195358,3.100477,0.030191
1219.209,0.004993,9.540408,2.100271,2.194586,3.099705,0.030191
1219.409,0.004993,9.543111,2.099498,2.191883,3.09816,0.030114
1219.609,0.004993,9.534229,2.097182,2.190724,3.099705,0.030153
1219.809,0.004993,9.543884,2.095637,2.188794,3.097388,0.030191
1220.009,0.004993,9.525346,2.093321,2.186863,3.096616,0.030153
1220.209,0.004993,9.539829,2.092548,2.186091,3.096616,0.030191
1220.409,0.004993,9.542146,2.101815,2.183002,3.095843,0.030114
1220.609,0.004993,9.537318,2.089459,2.184932,3.095071,0.030153
1220.809,0.004993,9.541566,2.087915,2.180685,3.092755,0.030075
1221.009,0.004993,9.532491,2.086371,2.179913,3.09121,0.030191
1221.209,0.004993,9.539442,2.084826,2.179913,3.090438,0.030114
1221.409,0.004993,9.542146,2.077876,2.176438,3.09121,0.030191
1221.609,0.004993,9.53616,2.081737,2.175279,3.089666,0.030191
1221.809,0.004993,9.541373,2.080193,2.17721,3.088121,0.030153
1222.009,0.004993,9.556435,2.077876,2.174121,3.088121,0.030153
1222.209,0.004993,9.53867,2.077876,2.171418,3.087349,0.030191
1222.409,0.004993,9.541953,2.085598,2.171418,3.086577,0.030153
1222.609,0.0048,9.534035,2.074787,2.169487,3.085804,0.030153
1222.809,0.004993,9.54118,2.07247,2.166398,3.08426,0.030191
1223.009,0.004993,9.532877,2.070926,2.168329,3.08426,0.030191
1223.209,0.0048,9.537511,2.070154,2.165626,3.083488,0.030153
1223.409,0.004993,9.634834,2.063204,2.163695,3.081171,0.030153
1223.609,0.004993,9.532298,2.067065,2.162151,3.080399,0.030153
1223.809,0.0048,9.540794,2.06552,2.160606,3.081943,0.030153
1224.009,0.004993,9.576324,2.063976,2.160606,3.078854,0.030114
1224.209,0.004993,9.539442,2.063204,2.158289,3.078082,0.030075
1224.409,0.0048,9.541953,2.060887,2.1552,3.07731,0.030114
1224.609,0.0048,9.530367,2.059342,2.156359,3.075765,0.030191
1224.809,0.004993,9.540601,2.057798,2.154042,3.074993,0.030153
1225.009,0.0048,9.543884,2.057026,2.152111,3.074993,0.030153
1225.209,0.004993,9.53867,2.055481,2.150567,3.074993,0.030114
1225.409,0.004993,9.541759,2.053937,2.149022,3.073449,0.030191
1225.609,0.0048,9.525732,2.052392,2.147478,3.073449,0.030075
1225.809,0.0048,9.540408,2.050848,2.146706,3.069588,0.030114
1226.009,0.004993,9.542146,2.060887,2.14323,3.071132,0.030191
1226.209,0.004993,9.537318,2.047759,2.144003,3.069588,0.030075
1226.409,0.0048,9.541759,2.046215,2.139755,3.071904,0.030191
1226.609,0.004993,9.553539,2.04467,2.140528,3.068043,0.030191
1226.809,0.0048,9.539635,2.043898,2.138983,3.067271,0.030114
1227.009,0.0048,9.542146,2.032314,2.13628,3.065726,0.030153
1227.209,0.0048,9.536353,2.040037,2.133963,3.065726,0.030114
1227.409,0.0048,9.541566,2.038492,2.135894,3.06341,0.030153
1227.609,0.0048,9.564159,2.03772,2.130874,3.06341,0.030114
1227.809,0.0048,9.540215,2.036176,2.132033,3.062638,0.030153
1228.009,0.0048,9.541953,2.042353,2.128557,3.062638,0.030153
1228.209,0.0048,9.534422,2.033087,2.127785,3.061865,0.030153
1228.409,0.0048,9.54118,2.031542,2.125468,3.061865,0.030037
1228.609,0.0048,9.551221,2.03077,2.125468,3.058776,0.030114
1228.809,0.0048,9.539829,2.029225,2.125082,3.060321,0.030153
1229.009,0.0048,9.541953,2.01687,2.122766,3.058004,0.030153
1229.209,0.0048,9.531139,2.026137,2.120449,3.05646,0.030114
1229.409,0.0048,9.540987,2.024592,2.120835,3.057232,0.030191
1229.609,0.0048,9.585014,2.023048,2.118132,3.054915,0.030153
1229.809,0.0048,9.539056,2.022275,2.116587,3.054915,0.030191
1230.009,0.0048,9.634254,2.019959,2.114657,3.053371,0.030114
1230.209,0.0048,9.528822,2.018414,2.113885,3.052599,0.030114
1230.409,0.0048,9.547553,2.017642,2.111954,3.051054,0.030153
1230.609,0.0048,9.546587,2.015325,2.111182,3.050282,0.030114
1230.809,0.0048,9.617841,2.014553,2.109637,3.04951,0.030153
1231.009,0.0048,9.543884,2.013009,2.10732,3.050282,0.030114
1231.209,0.0048,9.563,2.011464,2.104617,3.050282,0.030114
1231.409,0.0048,9.540987,2.00992,2.104231,3.047965,0.030075
1231.609,0.0048,9.542146,2.010692,2.105004,3.047965,0.030037
1231.809,0.0048,9.537511,2.007603,2.102301,3.047965,0.030037
1232.009,0.0048,9.541566,2.006059,2.101142,3.045648,0.030191
1232.209,0.0048,9.55547,2.004514,2.098053,3.046421,0.030153
1232.409,0.0048,9.540987,2.00297,2.097281,3.044104,0.030114
1232.609,0.0048,9.541953,1.993703,2.098053,3.044876,0.030114
1232.809,0.0048,9.53558,2.000653,2.096509,3.044104,0.030075
1233.009,0.0048,9.541373,1.999109,2.09535,3.041787,0.030075
1233.209,0.0048,9.5686,1.997564,2.092261,3.041015,0.030075
1233.409,0.0048,9.540215,1.99602,2.090331,3.039471,0.030037
1233.609,0.0048,9.542146,2.000653,2.089172,3.040243,0.030075
1233.809,0.0048,9.534422,1.992931,2.087242,3.038698,0.030075
1234.009,0.0048,9.54118,1.992158,2.086469,3.037926,0.030075
1234.209,0.0048,9.532491,1.990614,2.086469,3.036382,0.030114
1234.409,0.0048,9.539829,1.98907,2.083766,3.036382,0.030075
1234.609,0.0048,9.541953,1.976714,2.08145,3.034837,0.030114
1234.809,0.0048,9.532684,1.985981,2.080677,3.034837,0.030075
1235.009,0.004607,9.541566,1.985208,2.079133,3.031748,0.030037
1235.209,0.004607,9.586559,1.983664,2.078747,3.033293,0.030075
1235.409,0.004607,9.539442,1.982119,2.07643,3.031748,0.029998
1235.609,0.004607,9.541953,1.979803,2.076816,3.030976,0.030114
1235.809,0.0048,9.529208,1.979031,2.076044,3.030976,0.030075
1236.009,0.004607,9.541566,1.977486,2.073341,3.030204,0.030114
1236.209,0.0048,9.548904,1.976714,2.071796,3.027887,0.030075
1236.409,0.004607,9.538284,1.975169,2.070638,3.028659,0.030075
1236.609,0.004607,9.541953,1.973625,2.070638,3.027887,0.030037
1236.809,0.004607,9.526505,1.97208,2.066777,3.027115,0.030075
1237.009,0.004607,9.438644,1.971308,2.065618,3.026343,0.030037
1237.209,0.0048,9.542146,1.977486,2.062529,3.024026,0.030114
1237.409,0.0048,9.537704,1.968219,2.062143,3.023254,0.030114
1237.609,0.004607,9.541759,1.966675,2.060599,3.023254,0.030037
1237.809,0.004607,9.52496,1.96513,2.060985,3.022482,0.030075
1238.009,0.004607,9.540794,1.963586,2.056737,3.022482,0.030075
1238.209,0.004607,9.541953,1.952775,2.056737,3.020937,0.030114
1238.409,0.004607,9.536739,1.961269,2.054807,3.019393,0.030075
1238.609,0.004607,9.543497,1.959725,2.056351,3.020937,0.030037
1238.809,0.004607,9.572849,1.95818,2.051718,3.01862,0.030075
1239.009,0.004607,9.540601,1.957408,2.052104,3.017848,0.030037
1239.209,0.004607,9.542146,1.959725,2.049015,3.017848,0.030075
1239.409,0.004607,9.534615,1.954319,2.050559,3.015532,0.030114
1239.609,0.004607,9.541953,1.952775,2.047084,3.014759,0.030075
1239.809,0.004607,9.533649,1.95123,2.046312,3.015532,0.030075
1240.009,0.004607,9.540022,1.950458,2.046698,3.014759,0.030114
1240.209,0.004607,9.541953,1.954319,2.044381,3.013215,0.030037
1240.409,0.004607,9.533263,1.947369,2.042837,3.013215,0.030075
1240.609,0.004607,9.541566,1.945825,2.041292,3.012443,0.030075
1240.809,0.004607,9.554504,1.94428,2.040906,3.010898,0.030114
1241.009,0.004607,9.539442,1.943508,2.038975,3.009354,0.030037
1241.209,0.004607,9.541953,1.940419,2.036272,3.009354,0.030075
1241.409,0.004607,9.531139,1.940419,2.0355,3.007037,0.029998
1241.609,0.004607,9.541373,1.938875,2.033956,3.007037,0.029998
1241.809,0.004607,9.551801,1.93733,2.032025,3.007037,0.030037
1242.009,0.004607,9.538863,1.936558,2.032025,3.006265,0.030037
1242.209,0.004607,9.542146,1.935013,2.031639,3.00472,0.030075
1242.409,0.0048,9.527084,1.933469,2.028164,3.00472,0.029998
1242.609,0.004607,9.541373,1.931925,2.027005,3.003176,0.030114
1242.809,0.0048,9.542339,1.938102,2.025461,3.003948,0.030075
1243.009,0.004607,9.537704,1.929608,2.024302,3.002404,0.029998
1243.209,0.004607,9.541953,1.928063,2.021986,3.002404,0.030037
1243.409,0.004607,9.524767,1.926519,2.021986,3.002404,0.030037
1243.609,0.004607,9.540987,1.925747,2.021213,2.998542,0.029998
1243.809,0.004607,9.542146,1.924974,2.019283,2.999315,0.030037
1244.009,0.004607,9.536739,1.922658,2.018124,2.999315,0.030037
1244.209,0.004607,9.541953,1.921113,2.01851,2.998542,0.030075
1244.409,0.004607,9.557787,1.919569,2.014263,2.998542,0.030075
1244.609,0.004607,9.540601,1.918797,2.011174,2.995454,0.030037
1244.809,0.004607,9.542146,1.919569,2.010788,2.996226,0.030075
1245.009,0.004607,9.534808,1.915708,2.008085,2.995454,0.02996
1245.209,0.004607,9.541759,1.914163,2.005768,2.995454,0.02996
1245.409,0.004607,9.535967,1.912619,2.007313,2.993137,0.030037
1245.609,0.004607,9.540022,1.911847,2.007313,2.993137,0.030075
1245.809,0.004607,9.542146,1.901808,2.004996,2.991592,0.030075
1246.009,0.004607,9.531911,1.908758,2.003837,2.992365,0.030037
1246.209,0.004607,9.541566,1.907985,2.00461,2.990048,0.030037
1246.409,0.004607,9.583662,1.906441,2.001907,2.99082,0.030075
1246.609,0.004607,9.539056,1.904896,2.001907,2.989276,0.030075
1246.809,0.004607,9.542146,1.901035,2.000748,2.988503,0.029998
1247.009,0.004607,9.529787,1.90258,1.997273,2.987731,0.030075
1247.209,0.004607,9.541373,1.901035,1.997273,2.986187,0.030075
1247.409,0.004607,9.558559,1.900263,1.995729,2.985415,0.030075
1247.609,0.004607,9.552187,1.897946,1.994184,2.986187,0.030037
1247.809,0.004414,9.543111,1.897174,1.993412,2.984642,0.030075
1248.009,0.004607,9.580766,1.896402,1.990709,2.98387,0.030037
1248.209,0.004607,9.54118,1.894085,1.988778,2.98387,0.030037
1248.409,0.004607,9.542146,1.904124,1.986848,2.981553,0.030037
1248.609,0.004607,9.537897,1.891769,1.988006,2.981553,0.030037
1248.809,0.004607,9.541953,1.878641,1.983373,2.981553,0.029998
1249.009,0.004607,9.535773,1.88868,1.984145,2.979237,0.030037
1249.209,0.004607,9.540987,1.887907,1.983373,2.980009,0.030037
1249.409,0.004607,9.587138,1.875552,1.982214,2.978464,0.029998
1249.609,0.004607,9.53616,1.884818,1.98067,2.977692,0.029998
1249.809,0.004414,9.541953,1.88173,1.979511,2.97692,0.030037
1250.009,0.004607,9.577869,1.882502,1.976422,2.97692,0.030037
1250.209,0.004607,9.540408,1.880957,1.977581,2.974603,0.029998
1250.409,0.004414,9.551608,1.879413,1.97565,2.975376,0.030075
1250.609,0.004414,9.534808,1.877868,1.973333,2.974603,0.029998
1250.809,0.004414,9.541759,1.877096,1.97063,2.974603,0.029998
1251.009,0.004414,9.540601,1.875552,1.971403,2.972287,0.029998
1251.209,0.004607,9.634254,1.874007,1.970244,2.972287,0.029998
1251.409,0.004607,9.542918,1.866285,1.9687,2.971514,0.029998
1251.609,0.004414,9.533456,1.871691,1.968314,2.96997,0.02996
1251.809,0.004607,9.541566,1.870146,1.967541,2.96997,0.029998
1252.009,0.004607,9.5798,1.869374,1.965611,2.968425,0.02996
1252.209,0.004414,9.539829,1.867829,1.962908,2.967653,0.02996
1252.409,0.004414,9.542146,1.854702,1.962908,2.968425,0.029998
1252.609,0.004607,9.530174,1.864741,1.959819,2.966109,0.030037
1252.809,0.004414,9.541566,1.863196,1.960591,2.967653,0.029998
1253.009,0.004607,9.576131,1.862424,1.958274,2.966881,0.030037
1253.209,0.004607,9.53867,1.860879,1.957888,2.965337,0.030075
1253.409,0.004414,9.542146,1.861652,1.959433,2.964564,0.029998
1253.609,0.004607,9.527663,1.858563,1.955185,2.96302,0.029998
1253.809,0.004414,9.54118,1.857018,1.950938,2.96302,0.029998
1254.009,0.004607,9.535194,1.858563,1.952868,2.961475,0.029998
1254.209,0.004414,9.537897,1.854702,1.952096,2.960703,0.029998
1254.409,0.004414,9.541953,1.842346,1.947076,2.960703,0.030037
1254.609,0.004607,9.524767,1.851613,1.947849,2.959931,0.030037
1254.809,0.004414,9.54118,1.850068,1.947076,2.958386,0.029998
1255.009,0.004607,9.585786,1.838485,1.945146,2.957614,0.02996
1255.209,0.004414,9.536932,1.847751,1.943987,2.957614,0.029921
1255.409,0.004414,9.541953,1.844663,1.941671,2.956842,0.029998
1255.609,0.004414,9.577097,1.845435,1.940898,2.95607,0.029921
1255.809,0.004414,9.540601,1.844663,1.940898,2.95607,0.02996
1256.009,0.004414,9.555083,1.842346,1.93974,2.955298,0.029921
1256.209,0.004414,9.535001,1.841574,1.937809,2.953753,0.029998
1256.409,0.004414,9.541953,1.840029,1.939354,2.954525,0.029998
1256.609,0.004414,9.527084,1.838485,1.935106,2.953753,0.030037
1256.809,0.004414,9.540215,1.837712,1.933948,2.952209,0.029998
1257.009,0.004414,9.542146,1.841574,1.932017,2.952209,0.029998
1257.209,0.004607,9.533649,1.835396,1.93279,2.949892,0.029998
1257.409,0.004414,9.541566,1.833851,1.928542,2.951436,0.029921
1257.609,0.004607,9.524574,1.832307,1.927384,2.949892,0.02996
1257.809,0.004414,9.539635,1.830762,1.927384,2.949892,0.029998
1258.009,0.004414,9.542339,1.818407,1.926225,2.94912,0.02996
1258.209,0.004414,9.531911,1.828446,1.926225,2.946803,0.029921
1258.409,0.004414,9.541566,1.826901,1.925453,2.945259,0.02996
1258.609,0.004414,9.577483,1.826129,1.921592,2.945259,0.02996
1258.809,0.004414,9.539249,1.824585,1.921978,2.945259,0.029921
1259.009,0.004414,9.542146,1.824585,1.919661,2.944486,0.029998
1259.209,0.004414,9.528049,1.821496,1.920047,2.943714,0.02996
1259.409,0.004414,9.541373,1.820723,1.915414,2.943714,0.029998
1259.609,0.004414,9.537511,1.819179,1.914641,2.94217,0.02996
1259.809,0.004414,9.537897,1.818407,1.914641,2.94217,0.029998
1260.009,0.004414,9.542146,1.826901,1.913097,2.94217,0.02996
1260.209,0.004414,9.53307,1.81609,1.912711,2.940625,0.029998
1260.409,0.004414,9.540987,1.814546,1.911166,2.941397,0.02996
1260.609,0.004414,9.63831,1.813001,1.909236,2.939081,0.029921
1260.809,0.004414,9.537125,1.812229,1.907305,2.940625,0.029921
1261.009,0.004414,9.543497,1.807595,1.907305,2.939081,0.02996
1261.209,0.004414,9.531525,1.80914,1.90576,2.938309,0.029921
1261.409,0.004414,9.540794,1.807595,1.904988,2.937536,0.02996
1261.609,0.004414,9.559332,1.805279,1.903444,2.936764,0.029998
1261.809,0.004414,9.53616,1.805279,1.901513,2.935992,0.029921
1262.009,0.004414,9.541759,1.803734,1.903058,2.93522,0.029921
1262.209,0.004414,9.527277,1.802962,1.900355,2.934447,0.029882
1262.409,0.004414,9.540215,1.801418,1.899196,2.93522,0.029921
1262.609,0.004414,9.542146,1.811457,1.897266,2.932903,0.029882
1262.809,0.004414,9.532684,1.799101,1.894563,2.932903,0.029882
1263.009,0.004414,9.633289,1.797556,1.891088,2.931358,0.029921
1263.209,0.004414,9.532298,1.796012,1.893018,2.930586,0.02996
1263.409,0.004414,9.539442,1.79524,1.89186,2.930586,0.029805
1263.609,0.004414,9.542146,1.782884,1.891474,2.929814,0.029882
1263.809,0.004414,9.53616,1.792923,1.888385,2.92827,0.029921
1264.009,0.004414,9.541373,1.791379,1.889157,2.92827,0.02996
1264.209,0.004414,9.577483,1.789834,1.888385,2.92827,0.029921
1264.409,0.004414,9.538863,1.789062,1.885682,2.924408,0.029921
1264.609,0.004414,9.542146,1.797556,1.885296,2.926725,0.029921
1264.809,0.004414,9.535001,1.786745,1.884523,2.926725,0.02996
1265.009,0.004414,9.54118,1.785201,1.880276,2.924408,0.029882
1265.209,0.004221,9.53307,1.783656,1.88182,2.923636,0.029921
1265.409,0.004414,9.617069,1.782884,1.879504,2.922864,0.029882
1265.609,0.004414,9.541953,1.776706,1.877959,2.922864,0.029921
1265.809,0.004221,9.532298,1.780567,1.878731,2.923636,0.029921
1266.009,0.004414,9.630392,1.779023,1.876415,2.922092,0.029921
1266.209,0.004414,9.575938,1.777479,1.87487,2.922092,0.02996
1266.409,0.004414,9.536546,1.776706,1.874484,2.921319,0.029844
1266.609,0.004221,9.541953,1.769756,1.872553,2.919775,0.029882
1266.809,0.004414,9.530367,1.773617,1.871395,2.919775,0.029921
1267.009,0.004414,9.540601,1.772845,1.869464,2.918231,0.029921
1267.209,0.004414,9.568214,1.771301,1.868306,2.919003,0.029921
1267.409,0.004414,9.53867,1.769756,1.866761,2.917458,0.029921
1267.609,0.004414,9.541953,1.768212,1.86792,2.917458,0.029882
1267.809,0.004414,9.528049,1.76744,1.865603,2.916686,0.029882
